庆丰包子铺(西潞北大街)	近郊房山区良乡月华大街32号	39.738416	116.142812	77e66777ec1204c2593ac8b7
庆丰包子铺(通朝大街)	北京通州区通朝大街103号果园物美1楼	39.899546	116.647597	cb4fd14645f5cb589d9d687e
庆丰包子铺(东关南里店)	润杰花园东关商贸楼1层	40.220939	116.250998	4642844a9273f3c0c9fa5f7e
庆丰包子铺(大兴黄村店)	双河南巷21号	39.73775	116.35461	750ec165d178ad324c3a597e
庆丰包子铺(乔庄北街)	乔庄北街180-182号	39.901054	116.687369	0a46dc0f16a2d1473062127e
庆丰包子铺(通州梨园店)	北京通州区梨园时尚街64号(近中国联通)	39.887464	116.673201	ef773a0f95d6412d2202207e
庆丰包子铺(北苑东路)	北京昌平区天通东苑三区44号楼	40.075563	116.448099	dffd631c6b291ca538221c7e
庆丰包子铺(新华大街店)	北京通州区新华大街121号(近银地大厦)	39.914185	116.659999	0ce65c2df9638b402d47337e
庆丰包子铺(西三旗店)	安宁庄东路72号	40.065811	116.349782	d0b8923fca7e4efbb5f42f7e
庆丰包子铺(新华西街)	北京通州区新华西街15号底商(近通州四中)	39.91422	116.660835	31f9101b68f3e1a026e0a0d0
庆丰包子铺(回龙观东大街)	回龙观镇良家园小区美廉美超市1层	40.086687	116.358558	04bdf4a3aff45f4c354aae41
庆丰包子铺(天通苑西三区店)	北京昌平区天通苑西三区超市发对面	40.080145	116.4148	56e88cbaab937b7ca5c75694
庆丰包子铺(良乡大学城店)	良乡鸿顺园	39.729968	116.164974	a5ef680fc900a2ceb8df8ff5
庆丰包子铺(平谷区急救中心西)	北京近郊平谷区紫贵庄园1之6-7号(平谷区急救中心西)	40.151496	117.108722	79e9400474df894c87330490
庆丰包子铺管庄店	双桥东路甲10号零点特区底商(近京客隆双桥东路店)	39.906347	116.608698	ac51c9bd55cce1fe80a00c3f
庆丰包子铺金源店	蓝靛厂东路2号院	39.967597	116.294412	881a28e7bc19f55ef942b2d0
庆丰胡同	北京市西城区	39.932591	116.370836	dc9150294abe1ab9f42310ec
庆丰包子铺云岗店	北京丰台区云岗西路8号	39.816417	116.163772	a3e8341c72a08d8c4afd3f7e
庆丰包子铺丰台店	丰台区丰台镇东安街头条3号丰台二中临街楼首层	39.855955	116.28535	4ea3f2f1af862ab3aecb667e
庆丰包子铺上地店	北京丰台区西罗园北路14-1号近上地绿都花卉市场	39.870036	116.39587	4573b93562aba3fbadb22a86
庆丰包子铺翠微店	海淀区翠微路1号(翠微中学大门北侧)	39.919609	116.308308	9f97b1c5b495be1fb64f547e
庆丰包子铺青塔店	北京丰台区青塔小区青塔西路1号(青塔蔚园)	39.900958	116.270814	37d60a46c17138791e1d117e
庆丰包子铺月坛店	北京市西城区南礼士路7号楼	39.924381	116.359537	341c35def95785a7e607387e
庆丰包子铺景泰店	北京东城区景泰东里1号楼东侧(一师附小对面)	39.871414	116.421875	e85e252724f6974a95f08cd0
庆丰包子铺方庄店	北京丰台区芳古路芳群园二区12号楼1号(近蒲芳路)	39.869842	116.436991	e889a744463e97ac8605bfd0
庆丰包子铺金顶店	金顶西街40号	39.933656	116.167351	75d0881a950f32543a04b1d0
庆丰包子铺劲松店	北京朝阳区潘家园东里21号(机械局党校旁)	39.886322	116.462573	28e700f17c133618095cb3d0
庆丰包子铺苹果园店	北京石景山区苹果园大街甲2号近燕都医院	39.937874	116.191016	f8134ad5e7e01231d72ce2d7
庆丰包子铺团结湖店	北京朝阳区团结湖东里10号近天宇市场	39.934859	116.475731	62fa8fdece46b8455e17c3dd
庆丰包子铺园博园店	园博园1号服务区	39.876965	116.203954	eb15c8a6b1ce9dd1d0ff230f
庆丰包子铺亮马桥店	麦子店街九号楼	39.949512	116.475324	3f2e16220ced969604026f1f
庆丰包子铺三虎桥店	车公庄西路35号	39.94053	116.32108	5b25f44627d219f310293532
庆丰包子铺甘露园店	北京朝阳区朝阳路甘露园南里一区7号楼1楼(近青年路)	39.922237	116.52135	4cf8d24ebb0c44fd9cf779d0
庆丰包子铺晋元庄店	石景山区西黄村晋元庄路63号(首钢医院西)	39.933684	116.209215	0ed20a154000938e57bfffcc
定福庄西街庆丰包子	北京朝阳区定福庄西街1号(近传媒大学)	39.921511	116.554823	9aaba3c05cd5e8072b201aa6
庆丰包子铺大郊亭店	北京市朝阳区广渠路18号	39.898591	116.480815	2c7070e7a4b381ec2cb9081a
庆丰包子铺玉桃园店	北京西城区玉桃园三区11号	39.948468	116.370174	25ec69fc4676557dc26c143b
庆丰包子铺丰益桥店	丰管路16号C2楼商业大厦1楼	39.863363	116.314996	835ba496598ee9501b94c661
庆丰包子铺兴隆街店	朝阳路兴隆街2号	39.92295	116.535008	5c56edd6729f3e43a1d2307e
庆丰包子铺望馨园店	北京朝阳区望京望馨园东门六佰本后侧	40.014369	116.46733	b8d27a59ff35e0622bb97c49
庆丰包子铺木樨地店	复兴医院旁	39.912255	116.346199	84a00e12c8c9e50e4e776e86
庆丰包子铺白石桥店	西直门外大街己143	39.944437	116.33791	6a43ff13c4c8830174026967
庆丰包子铺学院路店	学院路甲9号商业楼1层	40.004733	116.358992	28acd7c95b50bf132002206a
庆丰包子铺食味嘉店	安定门外大街78-4	39.967106	116.414776	fd007c5eebd3e06ca8f729c8
庆丰包子铺太平桥店	太平桥45-1	39.889485	116.324231	8cba4bb096fa6b9dac045794
庆丰包子铺鼓楼西店	鼓楼西大街160	39.953065	116.388935	49d959388dd8565ac71e5194
庆丰包子铺大慧寺店	北京海淀区大慧寺路22号	39.957953	116.339895	593850fbb8dc0944de1e5294
庆丰包子铺阜景街店	北京市西城区阜成门内大街135(白塔寺十字路口东北角)	39.929963	116.371967	50fb64ffe0c21044e8f85394
庆丰包子铺万柳园店	万柳园小区34号楼1层西侧	39.85554	116.340362	2848ffd6007e7c1648cc4a7e
庆丰包子铺灯市口店	北京市东城区灯市口大街57号	39.924838	116.419136	844a750e271806a06268587e
庆丰包子铺潘家园店	北京朝阳区潘家园南里24号楼裙房	39.881789	116.456009	e3e2cd9d1ca34ffac7f50d7e
庆丰包子铺莲花池店	北京丰台区莲花桥西路6号院1号楼下	39.898349	116.310219	eb367503654bd10200ec017e
庆丰包子铺海运仓店	北京东城区东直门南小街105号	39.94156	116.432075	7524cb4f263b812d04026f7e
庆丰包子铺甜水园店	朝阳区甜水园街水碓子北里19-3(近图书批发市场)	39.933808	116.484572	3a0fbba85ef6ed589ee3217e
庆丰包子铺知春路店	北京海淀区知春路99号(科学院南路路口东北)	39.982408	116.332645	bff8fa7dea9606b9c8213d7e
庆丰包子铺宣武门店	西城区宣武门外大街71号(雅闲茶馆楼下)	39.903012	116.380617	09185c56d2a87e44f119377e
庆丰包子铺西便门店	西城区西便门大街12号楼1楼(近天宁寺桥)	39.90495	116.359663	fd007c5e7d751675a8f7297e
庆丰包子铺旧鼓楼店	旧鼓楼大街乙3	39.95402	116.400065	764672e5ed3f11b494ec84d0
庆丰包子铺望花路店	北京朝阳区望花路东里7号楼(望花路小学旁)	39.994521	116.478716	c8b5cdeffa37ad1a130daad0
庆丰包子铺武圣路店	北京朝阳区武圣东里49号底商	39.883402	116.474567	cdef4edf2c57dc5728d7abd0
庆丰包子铺十里堡店	北京朝阳区朝阳路乙2号华堂商场内	39.921296	116.509561	61f634f6e26a9a616b49f322
庆丰包子铺石景山店	石景山区八角西街29号	39.922043	116.204977	4642844aa75186c0c9fa5f58
庆丰包子铺吕家营店	吕家营商业街	39.848768	116.475519	610852113925f3b8c41b75bf
庆丰包子铺公主坟店	北京市海淀区复兴路33号翠微大厦后侧(近翠微小学)	39.915043	116.311123	251374c968f6b626a01de9ef
庆丰包子铺中关村2店	北京海淀区中关村北一条10号	39.992255	116.334187	db6669e9bd998be34207c19b
庆丰包子铺百万庄南里店	西城区百万庄南街甲9号(甘家口大厦斜对面胡同附近)	39.931408	116.34172	2527be1e3c075aaa4afc8dd0
