西餐	g116	尚莱客餐厅	4013488
西餐	g116	吉吉熊比萨宅急送(上地店)	3373258
西餐	g116	古塘咖啡(上地店)	3300460
西餐	g116	心桥时尚餐厅	4201743
西餐	g116	必胜宅急送(上地店)	2125468
西餐	g116	比格比萨(上地店)	2103445
西餐	g116	百万庄园	8999543
西餐	g116	尊宝比萨	6845949
西餐	g116	微萨店	13900103
西餐	g116	好伦哥上地餐厅	9991256
西餐	g116	重磅Pizza	13724406
西餐	g116	软小喵微萨-上地华联店	13782894
西餐	g116	No.9 Pizza	2616979
西餐	g116	必胜客	9011701
西餐	g116	烤巴巴	508971
西餐	g116	约克批萨	5866500
面包甜点	g117	味多美(上地店)	2464939
面包甜点	g117	面包新语(上地华联店)	2860699
面包甜点	g117	香港溏记甜品(上地华联店)	3717511
面包甜点	g117	千滋百味蛋糕	515003
面包甜点	g117	金凤成祥(上地佳园店)	3279496
面包甜点	g117	好利来(上地店)	2405119
面包甜点	g117	哈根达斯(上地华联店)	3506995
面包甜点	g117	稻香村(西二旗店)	6236757
面包甜点	g117	凯丝恩贝(上地嘉华店)	4221488
面包甜点	g117	鲜果时间(上地店)	9038825
面包甜点	g117	第三空间DIY蛋糕屋	3452743
面包甜点	g117	果麦De鲜饮创作(上地店)	5271960
面包甜点	g117	DQ冰淇淋(安河桥北华联店)	9027354
面包甜点	g117	优古利诺(上地华联店)	6260229
面包甜点	g117	稻香村(上地店)	2429938
面包甜点	g117	好利来(信息路店)	2479897
面包甜点	g117	金凤成祥(上地一店)	2125099
面包甜点	g117	牛芒台湾顶级绵绵冰(上地华联店)	3312541
面包甜点	g117	摩提工房(上地店)	4041784
面包甜点	g117	金凤成祥(上地二店)	3067573
面包甜点	g117	金凤成祥(上地华联店)	2735827
面包甜点	g117	稻香村(上地华联店)	3649738
面包甜点	g117	仙果乐甜品工坊(农大南路店)	4213504
面包甜点	g117	维纳滋西饼店	5485777
面包甜点	g117	茶物语(辉煌国际店)	14745607
面包甜点	g117	英伦时光	14874903
面包甜点	g117	美兰卡蛋糕	6199226
面包甜点	g117	卡诺面包西点	14725098
面包甜点	g117	薡茶(五道口购物中心店)	14195393
面包甜点	g117	味多美	14716595
面包甜点	g117	VQ鲜榨果汁(上地店)	3435961
面包甜点	g117	美食美客酸奶吧	4174595
面包甜点	g117	避风塘	5674127
面包甜点	g117	上地第一佳炸鸡排豆子奶茶	10655797
面包甜点	g117	茶大爷(上地华联店)	13820501
面包甜点	g117	稻香村(农大南路店)	5652787
面包甜点	g117	金凤成祥(上地三店)	6054180
面包甜点	g117	蒂奥莎手工巧克力店	8994773
面包甜点	g117	金凤成祥上地一店	14185878
面包甜点	g117	金凤成祥(农大一店)	5641938
面包甜点	g117	味多美(农大南路店)	9079161
面包甜点	g117	蜜菓密制鲜饮	13852653
面包甜点	g117	L‘oranger(上地店)	14686963
面包甜点	g117	甜密小屋西饼店	2683081
面包甜点	g117	薇薇鲜果	3275161
面包甜点	g117	福琪林	5302267
面包甜点	g117	东晴园西点超市	5208458
面包甜点	g117	创印饮品(上地店)	5612948
面包甜点	g117	阿牛与仙草(中关村软件园店)	6072434
面包甜点	g117	焙好味面包坊	8834139
面包甜点	g117	稻香村(信息路店)	8866241
面包甜点	g117	欣雄糕点房	9015552
面包甜点	g117	可乐蛋糕房	9023560
面包甜点	g117	金色年华西饼屋	9991125
面包甜点	g117	思诺奶茶	12594106
面包甜点	g117	茶语吧	13888895
面包甜点	g117	鲜饮南路	13882532
面包甜点	g117	i果乐/爱果乐	15115126
面包甜点	g117	面包新语(五彩城店)	5256761
面包甜点	g117	健康工房	10014866
